id,nama,age,gender,harga_beli,kind_of_food,restaurant,delivery_time,friends,jumlah_klik_produk_tertentu,latitude,longitude,latitude_restaurant,longitude_restaurant,review
191,User191,45,Male,36.99,Beverage,McDonald's,42.71621651,23,6,-6.118954,106.816293,-6.191438909,106.8429918,"Poor quality, not worth the money."
192,User192,30,Male,31.15,Dessert,Starbucks,32.4629163,20,8,-6.152973,106.872717,-6.184808705,106.8234289,Very tasty and well-prepared.
193,User193,57,Female,32.97,Fast Food,Mi Gacoan,50.75142319,176,9,-6.108944,106.743436,-6.17657643,106.8054332,Very tasty and well-prepared.
194,User194,39,Male,39.42,Dessert,Starbucks,28.5569681,359,16,-6.14787,106.787364,-6.184808705,106.8234289,"Terrible experience, food was awful."
195,User195,43,Male,83.85,Dessert,KFC,62.43165723,164,8,-6.106482,106.892924,-6.192915894,106.820339,"Great food, definitely coming back."
196,User196,18,Female,90.16,Healthy,Burger King,51.06971393,21,14,-6.101688,106.847422,-6.194020442,106.8497223,"Great food, definitely coming back."
197,User197,61,Male,68.58,Dessert,McDonald's,8.387518921,335,1,-6.178116,106.835745,-6.191438909,106.8429918,"Amazing flavors, highly recommend!"
198,User198,52,Female,91.61,Beverage,Mi Gacoan,14.07816863,413,9,-6.152084,106.798484,-6.17657643,106.8054332,The food was delicious and fresh!
199,User199,19,Male,12.38,Healthy,JCo,62.30371923,120,4,-6.152842,106.721263,-6.200214681,106.8234153,"Terrible experience, food was awful."
200,User200,66,Female,27.28,Fast Food,JCo,52.25223036,48,1,-6.181291,106.730903,-6.200214681,106.8234153,"Poor quality, not worth the money."
201,User201,61,Female,72.55,Dessert,Mi Gacoan,28.87128579,355,4,-6.166853,106.856692,-6.17657643,106.8054332,"Excellent taste, worth every penny!"
202,User202,55,Male,91.67,Healthy,Starbucks,26.11752245,436,8,-6.13912,106.835403,-6.184808705,106.8234289,"Great food, definitely coming back."
203,User203,64,Female,62.71,Dessert,JCo,56.11649318,0,14,-6.141612,106.740625,-6.200214681,106.8234153,"Terrible experience, food was awful."
204,User204,61,Female,66.76,Fast Food,Burger King,20.21821018,27,14,-6.189344,106.813486,-6.194020442,106.8497223,"Poor quality, not worth the money."
205,User205,43,Male,30.4,Dessert,Mi Gacoan,29.92315426,237,13,-6.1472,106.760022,-6.17657643,106.8054332,Very tasty and well-prepared.
206,User206,41,Female,47.59,Fast Food,Mi Gacoan,58.29624237,287,11,-6.128257,106.711808,-6.17657643,106.8054332,"Excellent taste, worth every penny!"
207,User207,60,Female,36.5,Dessert,Starbucks,57.3008002,204,1,-6.15756,106.723528,-6.184808705,106.8234289,"Not worth the price, very disappointing."
208,User208,69,Male,11.31,Beverage,KFC,27.07629716,51,8,-6.193196,106.77141,-6.192915894,106.820339,"Not worth the price, very disappointing."
209,User209,22,Female,58.96,Beverage,Burger King,34.26563411,444,4,-6.134863,106.831279,-6.194020442,106.8497223,"Poor quality, not worth the money."
210,User210,25,Female,50.82,Beverage,McDonald's,45.6538831,320,11,-6.108873,106.842696,-6.191438909,106.8429918,The food was delicious and fresh!
211,User211,47,Female,42.86,Beverage,Burger King,30.65989052,27,1,-6.142247,106.829886,-6.194020442,106.8497223,Very tasty and well-prepared.
212,User212,19,Female,81.86,Fast Food,McDonald's,36.32609902,277,3,-6.126842,106.854953,-6.191438909,106.8429918,"Amazing flavors, highly recommend!"
213,User213,41,Male,95.79,Fast Food,McDonald's,56.96948658,280,4,-6.173519,106.741613,-6.191438909,106.8429918,Very tasty and well-prepared.
214,User214,41,Male,71.78,Dessert,KFC,12.41912476,459,9,-6.170521,106.818627,-6.192915894,106.820339,"Poor quality, not worth the money."
215,User215,42,Female,10.97,Dessert,JCo,47.76193199,240,17,-6.144415,106.889298,-6.200214681,106.8234153,"Terrible experience, food was awful."
216,User216,43,Female,11.39,Fast Food,Mi Gacoan,15.54309406,361,1,-6.192971,106.828249,-6.17657643,106.8054332,Very tasty and well-prepared.
217,User217,23,Female,6.63,Dessert,Mi Gacoan,27.22889443,451,0,-6.19697,106.760646,-6.17657643,106.8054332,"Amazing flavors, highly recommend!"
218,User218,40,Female,33.97,Dessert,McDonald's,63.33445688,355,7,-6.181555,106.728968,-6.191438909,106.8429918,The food was bland and tasteless.
219,User219,67,Male,40.1,Dessert,JCo,55.7319528,246,18,-6.127531,106.893187,-6.200214681,106.8234153,"Not worth the price, very disappointing."
220,User220,34,Male,24.42,Beverage,Mi Gacoan,16.89349808,7,18,-6.187735,106.833852,-6.17657643,106.8054332,The food was delicious and fresh!
221,User221,49,Female,94.89,Healthy,Starbucks,67.54015142,109,10,-6.13555,106.711748,-6.184808705,106.8234289,"Not worth the price, very disappointing."
222,User222,66,Male,89.76,Beverage,Burger King,26.4208526,94,19,-6.17488,106.893469,-6.194020442,106.8497223,"Amazing flavors, highly recommend!"
223,User223,18,Male,96.52,Beverage,Starbucks,60.7586818,60,6,-6.188931,106.71371,-6.184808705,106.8234289,"Poor quality, not worth the money."
224,User224,68,Female,71.07,Dessert,McDonald's,49.79845787,66,0,-6.178511,106.753934,-6.191438909,106.8429918,"Great food, definitely coming back."
225,User225,21,Male,96.42,Beverage,Burger King,75.53610797,379,13,-6.136225,106.726045,-6.194020442,106.8497223,"Excellent taste, worth every penny!"
226,User226,51,Male,81.85,Beverage,Mi Gacoan,45.13640612,357,14,-6.194956,106.884904,-6.17657643,106.8054332,"Excellent taste, worth every penny!"
227,User227,49,Female,79.15,Fast Food,Starbucks,57.34755813,489,2,-6.148949,106.726192,-6.184808705,106.8234289,"Terrible experience, food was awful."
228,User228,24,Male,46.2,Healthy,JCo,71.0563658,463,18,-6.112266,106.729798,-6.200214681,106.8234153,"Terrible experience, food was awful."
229,User229,18,Female,63.01,Healthy,Burger King,82.07225651,187,8,-6.189068,106.701492,-6.194020442,106.8497223,Very tasty and well-prepared.
230,User230,26,Male,68.54,Fast Food,Starbucks,43.95895914,225,16,-6.18508,106.743992,-6.184808705,106.8234289,"Great food, definitely coming back."
231,User231,42,Female,41.95,Beverage,JCo,59.80881688,67,19,-6.104618,106.772851,-6.200214681,106.8234153,"Excellent taste, worth every penny!"
232,User232,24,Male,41.77,Beverage,Mi Gacoan,39.08921177,331,17,-6.107167,106.818837,-6.17657643,106.8054332,"Amazing flavors, highly recommend!"
233,User233,29,Female,58.69,Healthy,JCo,42.45295455,50,19,-6.166476,106.892327,-6.200214681,106.8234153,"Poor quality, not worth the money."
234,User234,22,Male,52.42,Beverage,KFC,58.33312792,470,6,-6.129732,106.735927,-6.192915894,106.820339,Very tasty and well-prepared.
235,User235,55,Female,41.31,Beverage,McDonald's,47.84093695,393,0,-6.125333,106.787218,-6.191438909,106.8429918,"Excellent taste, worth every penny!"
236,User236,25,Male,9.14,Dessert,McDonald's,76.09018354,181,16,-6.194811,106.70553,-6.191438909,106.8429918,"Poor quality, not worth the money."
237,User237,43,Male,88.63,Healthy,Burger King,14.85271208,349,9,-6.167441,106.853602,-6.194020442,106.8497223,"Great food, definitely coming back."
238,User238,69,Male,38.47,Beverage,JCo,10.01487581,27,9,-6.184211,106.83189,-6.200214681,106.8234153,"Not worth the price, very disappointing."
239,User239,60,Female,16.52,Beverage,JCo,45.12890945,194,10,-6.199361,106.741866,-6.200214681,106.8234153,"Excellent taste, worth every penny!"
240,User240,23,Male,91.99,Beverage,Burger King,30.96007342,345,6,-6.145899,106.82112,-6.194020442,106.8497223,"Not worth the price, very disappointing."
241,User241,55,Male,71.66,Healthy,JCo,34.69354891,232,6,-6.147453,106.857344,-6.200214681,106.8234153,"Great food, definitely coming back."
242,User242,22,Male,54.86,Healthy,McDonald's,19.43637882,474,18,-6.166738,106.867981,-6.191438909,106.8429918,The food was delicious and fresh!
243,User243,60,Female,63.62,Dessert,Starbucks,27.88495659,166,14,-6.195616,106.872649,-6.184808705,106.8234289,"Excellent taste, worth every penny!"
244,User244,30,Male,41.42,Beverage,Mi Gacoan,46.22383151,0,14,-6.122861,106.741433,-6.17657643,106.8054332,Very tasty and well-prepared.
245,User245,34,Female,76.83,Beverage,KFC,48.91467236,446,14,-6.104952,106.829721,-6.192915894,106.820339,"Great food, definitely coming back."
246,User246,23,Male,19.27,Healthy,KFC,3.396901321,86,2,-6.19468,106.826219,-6.192915894,106.820339,"Terrible experience, food was awful."
247,User247,31,Female,64.12,Dessert,Burger King,49.2413289,139,1,-6.104966,106.849694,-6.194020442,106.8497223,"Not worth the price, very disappointing."
248,User248,29,Female,67.63,Dessert,JCo,21.90251401,224,6,-6.176112,106.792006,-6.200214681,106.8234153,"Poor quality, not worth the money."
249,User249,40,Male,85.36,Beverage,Starbucks,51.31125714,346,16,-6.164647,106.732922,-6.184808705,106.8234289,The food was delicious and fresh!
250,User250,60,Female,76.18,Beverage,McDonald's,75.7210302,57,0,-6.123513,106.724183,-6.191438909,106.8429918,"Amazing flavors, highly recommend!"
251,User251,57,Male,47.15,Dessert,Burger King,41.50941387,201,0,-6.11934,106.842081,-6.194020442,106.8497223,"Amazing flavors, highly recommend!"
252,User252,18,Male,94.16,Beverage,Burger King,62.71585114,449,10,-6.178497,106.737456,-6.194020442,106.8497223,The food was delicious and fresh!
253,User253,42,Female,18.18,Beverage,Starbucks,36.9926379,499,4,-6.122335,106.799513,-6.184808705,106.8234289,"Unimpressed with the taste, won't return."
254,User254,66,Male,86.6,Dessert,Starbucks,22.72905355,293,9,-6.191876,106.782967,-6.184808705,106.8234289,Very tasty and well-prepared.
255,User255,45,Female,10.49,Healthy,Mi Gacoan,43.89043227,28,8,-6.190859,106.883452,-6.17657643,106.8054332,Very tasty and well-prepared.
256,User256,48,Male,74.11,Dessert,McDonald's,54.58099897,415,1,-6.10709,106.894223,-6.191438909,106.8429918,"Terrible experience, food was awful."
257,User257,42,Female,50.22,Healthy,Burger King,4.159248434,390,3,-6.188036,106.854276,-6.194020442,106.8497223,"Not worth the price, very disappointing."
258,User258,46,Female,69.08,Fast Food,Mi Gacoan,47.79799078,291,3,-6.171207,106.719227,-6.17657643,106.8054332,"Poor quality, not worth the money."
259,User259,42,Male,68.84,Healthy,McDonald's,43.95456953,93,5,-6.118064,106.873548,-6.191438909,106.8429918,"Not worth the price, very disappointing."
260,User260,48,Male,87.76,Fast Food,McDonald's,64.43621705,278,13,-6.181308,106.726991,-6.191438909,106.8429918,"Amazing flavors, highly recommend!"
261,User261,64,Male,72.76,Dessert,KFC,64.05941081,237,15,-6.13764,106.718608,-6.192915894,106.820339,"Excellent taste, worth every penny!"
262,User262,50,Male,40.77,Fast Food,Starbucks,28.52423077,393,0,-6.169471,106.774215,-6.184808705,106.8234289,"Unimpressed with the taste, won't return."
263,User263,64,Male,74.04,Fast Food,Mi Gacoan,12.77191469,479,16,-6.181218,106.828042,-6.17657643,106.8054332,"Poor quality, not worth the money."
264,User264,53,Male,46.81,Healthy,KFC,22.99140184,345,17,-6.19173,106.778808,-6.192915894,106.820339,"Amazing flavors, highly recommend!"
265,User265,40,Male,38.51,Healthy,Starbucks,39.66056543,460,19,-6.190014,106.89491,-6.184808705,106.8234289,"Poor quality, not worth the money."
266,User266,65,Female,58.45,Healthy,KFC,21.86894578,281,2,-6.177661,106.8568,-6.192915894,106.820339,"Not worth the price, very disappointing."
267,User267,26,Female,97.49,Beverage,Mi Gacoan,47.35794001,261,1,-6.125618,106.874213,-6.17657643,106.8054332,Very tasty and well-prepared.
268,User268,21,Female,74.28,Dessert,KFC,15.00353092,186,3,-6.167773,106.810144,-6.192915894,106.820339,"Amazing flavors, highly recommend!"
269,User269,54,Male,49.99,Fast Food,KFC,30.17823593,344,15,-6.190771,106.874832,-6.192915894,106.820339,"Amazing flavors, highly recommend!"
270,User270,32,Female,30.72,Healthy,Starbucks,37.78610748,368,19,-6.191021,106.891429,-6.184808705,106.8234289,"Great food, definitely coming back."
271,User271,54,Male,87.54,Healthy,Starbucks,29.45064644,319,15,-6.133287,106.809935,-6.184808705,106.8234289,"Amazing flavors, highly recommend!"
272,User272,35,Male,88.37,Healthy,Mi Gacoan,36.78142895,141,8,-6.152073,106.867224,-6.17657643,106.8054332,"Poor quality, not worth the money."
273,User273,37,Female,92.57,Fast Food,KFC,27.82602967,74,18,-6.16095,106.859175,-6.192915894,106.820339,Very tasty and well-prepared.
274,User274,42,Male,90.06,Healthy,McDonald's,79.12386148,211,8,-6.188947,106.700029,-6.191438909,106.8429918,"Great food, definitely coming back."
275,User275,42,Male,80.12,Healthy,McDonald's,8.149611719,225,8,-6.197072,106.856601,-6.191438909,106.8429918,"Excellent taste, worth every penny!"
276,User276,53,Female,59.75,Beverage,Mi Gacoan,53.937216,369,12,-6.111882,106.73249,-6.17657643,106.8054332,The food was delicious and fresh!
277,User277,68,Male,84.36,Beverage,JCo,48.96349818,2,6,-6.142019,106.756727,-6.200214681,106.8234153,"Poor quality, not worth the money."
278,User278,19,Female,80.68,Healthy,JCo,67.83266636,294,6,-6.104195,106.747127,-6.200214681,106.8234153,The food was bland and tasteless.
279,User279,30,Male,85.58,Dessert,JCo,56.71935939,274,6,-6.117223,106.883653,-6.200214681,106.8234153,"Great food, definitely coming back."
280,User280,38,Female,55.29,Dessert,KFC,57.96447412,209,16,-6.185775,106.715835,-6.192915894,106.820339,"Unimpressed with the taste, won't return."
281,User281,25,Male,30.86,Fast Food,Mi Gacoan,44.56255685,68,15,-6.181258,106.725042,-6.17657643,106.8054332,The food was bland and tasteless.
282,User282,40,Male,40.51,Beverage,Burger King,46.50023275,478,18,-6.176297,106.76758,-6.194020442,106.8497223,"Poor quality, not worth the money."
283,User283,62,Male,85.02,Dessert,JCo,65.36631466,91,12,-6.196648,106.705344,-6.200214681,106.8234153,"Not worth the price, very disappointing."
284,User284,33,Male,86.85,Beverage,Mi Gacoan,33.20086716,289,10,-6.150151,106.859305,-6.17657643,106.8054332,"Unimpressed with the taste, won't return."
285,User285,50,Male,95.31,Healthy,Burger King,72.79251305,172,2,-6.181355,106.71879,-6.194020442,106.8497223,"Poor quality, not worth the money."
286,User286,51,Female,64.11,Dessert,Starbucks,76.04584246,177,17,-6.110162,106.708019,-6.184808705,106.8234289,"Excellent taste, worth every penny!"
287,User287,31,Female,66.11,Fast Food,Starbucks,45.54458658,330,3,-6.106943,106.850267,-6.184808705,106.8234289,"Amazing flavors, highly recommend!"
288,User288,19,Male,87.09,Dessert,KFC,45.77685441,233,5,-6.192586,106.737616,-6.192915894,106.820339,Very tasty and well-prepared.
289,User289,21,Female,26.48,Fast Food,McDonald's,13.35834793,348,17,-6.192554,106.867106,-6.191438909,106.8429918,"Amazing flavors, highly recommend!"
290,User290,57,Female,34.93,Fast Food,Mi Gacoan,41.73742421,372,3,-6.154483,106.733316,-6.17657643,106.8054332,Very tasty and well-prepared.
291,User291,54,Female,91.19,Dessert,Burger King,56.80559458,227,18,-6.106431,106.79608,-6.194020442,106.8497223,"Excellent taste, worth every penny!"
292,User292,56,Male,35.02,Dessert,JCo,47.04516691,300,13,-6.122054,106.789829,-6.200214681,106.8234153,"Not worth the price, very disappointing."
293,User293,45,Female,10.5,Fast Food,Mi Gacoan,20.50551883,415,1,-6.182936,106.841939,-6.17657643,106.8054332,"Unimpressed with the taste, won't return."
294,User294,52,Male,96.64,Healthy,McDonald's,46.54645956,415,18,-6.148788,106.770476,-6.191438909,106.8429918,Very tasty and well-prepared.
295,User295,63,Male,25.05,Beverage,Mi Gacoan,18.47484563,164,13,-6.143539,106.81042,-6.17657643,106.8054332,"Great food, definitely coming back."
296,User296,56,Female,28.87,Healthy,McDonald's,70.08780609,34,7,-6.14071,106.726927,-6.191438909,106.8429918,The food was bland and tasteless.
297,User297,65,Female,89.75,Dessert,Starbucks,43.74745194,337,14,-6.142672,106.890337,-6.184808705,106.8234289,"Great food, definitely coming back."
298,User298,43,Male,56.31,Healthy,Burger King,2.030892764,426,13,-6.192246,106.846509,-6.194020442,106.8497223,The food was delicious and fresh!
299,User299,34,Female,22.46,Fast Food,Starbucks,37.18811163,163,11,-6.121684,106.846617,-6.184808705,106.8234289,The food was delicious and fresh!
300,User300,66,Female,10.09,Dessert,Burger King,26.7444281,410,18,-6.155485,106.87893,-6.194020442,106.8497223,"Great food, definitely coming back."
301,User301,68,Male,35.32,Fast Food,KFC,55.13067251,376,15,-6.188392,106.720815,-6.192915894,106.820339,"Not worth the price, very disappointing."
302,User302,27,Female,62.52,Healthy,McDonald's,86.3962555,409,18,-6.110442,106.70949,-6.191438909,106.8429918,Very tasty and well-prepared.
303,User303,43,Male,89.12,Healthy,McDonald's,48.10089749,202,13,-6.120399,106.792826,-6.191438909,106.8429918,The food was delicious and fresh!
304,User304,18,Female,64.19,Beverage,JCo,29.16813142,415,15,-6.150276,106.806434,-6.200214681,106.8234153,"Not worth the price, very disappointing."
305,User305,33,Male,41.75,Healthy,Burger King,72.90255842,7,12,-6.184383,106.718333,-6.194020442,106.8497223,The food was bland and tasteless.
306,User306,34,Female,73.71,Beverage,Burger King,71.65463993,143,3,-6.182642,106.720736,-6.194020442,106.8497223,"Not worth the price, very disappointing."
307,User307,60,Female,72.99,Beverage,Burger King,49.48666409,447,4,-6.119938,106.899896,-6.194020442,106.8497223,"Terrible experience, food was awful."
308,User308,54,Male,77.67,Dessert,McDonald's,24.99695994,257,2,-6.161495,106.876833,-6.191438909,106.8429918,"Poor quality, not worth the money."
309,User309,25,Female,81.65,Healthy,KFC,38.42686549,401,13,-6.124908,106.834632,-6.192915894,106.820339,"Excellent taste, worth every penny!"
310,User310,41,Female,44.85,Fast Food,Burger King,48.6716669,330,17,-6.139915,106.780348,-6.194020442,106.8497223,"Amazing flavors, highly recommend!"
